,transaction_id,status,total_risk,customer_risk,country_risk,vessel_risk
844,845,Under Review,0,0.0,0.0,0.0
845,846,Under Review,0,0.0,0.0,0.0
846,847,Unsatisfactory,152,33.890749739638025,40.37956432761363,77.72968593274835
847,848,Satisfactory,5,3.5284521217311475,0.9245975459271051,0.5469503323417473
848,849,Unsatisfactory,189,97.35802121690352,44.38810894749494,47.25386983560152
849,850,Satisfactory,69,13.972037983055083,27.244392183305063,27.783569833639856
850,851,Under Review,0,0.0,0.0,0.0
851,852,Unsatisfactory,185,65.09775951742725,79.98906331410751,39.91317716846524
852,853,Under Review,0,0.0,0.0,0.0
853,854,Satisfactory,95,12.900227644293537,45.94018276378948,36.159589591916976
854,855,Under Review,0,0.0,0.0,0.0
855,856,Unsatisfactory,128,56.058172893261634,71.6704505623586,0.271376544379767
856,857,Satisfactory,98,74.51299036755209,1.1769219463488434,22.310087686099074
857,858,Under Review,0,0.0,0.0,0.0
858,859,Unsatisfactory,145,44.871708078995155,69.97668377445615,30.15160814654869
859,860,Under Review,0,0.0,0.0,0.0
860,861,Under Review,0,0.0,0.0,0.0
861,862,Under Review,0,0.0,0.0,0.0
862,863,Under Review,0,0.0,0.0,0.0
863,864,Under Review,0,0.0,0.0,0.0
864,865,Under Review,0,0.0,0.0,0.0
865,866,Satisfactory,38,7.744940825233215,15.98723095275151,14.267828222015275
866,867,Satisfactory,64,0.9591590871142671,16.650494462572546,46.390346450313196
867,868,Satisfactory,68,19.917314368997328,17.368275312437298,30.714410318565367
868,869,Unsatisfactory,170,65.36568814918662,28.373496463677174,76.26081538713619
869,870,Under Review,0,0.0,0.0,0.0
870,871,Unsatisfactory,131,16.738089993361765,45.30700196928208,68.95490803735616
871,872,Under Review,0,0.0,0.0,0.0
872,873,Unsatisfactory,165,24.927271851287365,41.04168076128675,99.03104738742586
873,874,Under Review,0,0.0,0.0,0.0
874,875,Satisfactory,58,18.60178467731692,19.233145150469632,20.165070172213454
875,876,Satisfactory,8,2.897146898744395,2.2787742747555093,2.8240788265000956
876,877,Unsatisfactory,191,93.31457538744026,12.403691063463944,85.28173354909579
877,878,Satisfactory,45,14.891744098142105,16.23511877618982,13.873137125668073
878,879,Unsatisfactory,185,25.61758764557357,76.45438857267648,82.92802378174994
879,880,Satisfactory,65,10.070448751520466,47.8979727624533,7.031578486026231
880,881,Unsatisfactory,103,41.30081925687746,26.27180316076316,35.42737758235937
881,882,Satisfactory,20,3.075259505972048,5.761902883613632,11.162837610414318
882,883,Satisfactory,5,1.6639941018637847,1.935942888025792,1.4000630101104234
883,884,Under Review,0,0.0,0.0,0.0
884,885,Under Review,0,0.0,0.0,0.0
885,886,Satisfactory,54,25.558546571517937,16.515498908757845,11.925954519724213
886,887,Satisfactory,92,4.586547122133497,51.59107315796858,35.82237971989792
887,888,Satisfactory,69,4.1306797098820915,35.12914317653921,29.740177113578696
888,889,Satisfactory,36,17.347603657519702,12.47988352566473,6.172512816815568
889,890,Satisfactory,17,8.434086439980778,1.7018413534780605,6.864072206541163
890,891,Unsatisfactory,190,40.5643380553953,127.39472555776058,22.040936386844134
891,892,Unsatisfactory,106,29.037225154391326,41.98991869125474,34.97285615435392
892,893,Unsatisfactory,154,17.893001044631074,70.65886276507439,65.44813619029453
893,894,Under Review,0,0.0,0.0,0.0
894,895,Under Review,0,0.0,0.0,0.0
895,896,Under Review,0,0.0,0.0,0.0
896,897,Under Review,0,0.0,0.0,0.0
897,898,Unsatisfactory,112,24.69418870583364,86.4900779933923,0.8157333007740528
898,899,Under Review,0,0.0,0.0,0.0
899,900,Under Review,0,0.0,0.0,0.0
900,901,Under Review,0,0.0,0.0,0.0
901,902,Under Review,0,0.0,0.0,0.0
902,903,Unsatisfactory,178,47.994099159355216,48.852785361638524,81.15311547900626
903,904,Unsatisfactory,189,27.515094932973252,79.41452680603427,82.07037826099246
904,905,Satisfactory,31,9.156896781317133,7.4173393372732965,14.425763881409571
905,906,Under Review,0,0.0,0.0,0.0
906,907,Under Review,0,0.0,0.0,0.0
907,908,Under Review,0,0.0,0.0,0.0
908,909,Satisfactory,15,7.353250787691032,3.510453112992364,4.136296099316604
909,910,Under Review,0,0.0,0.0,0.0
910,911,Under Review,0,0.0,0.0,0.0
911,912,Unsatisfactory,154,37.4441833156727,40.01973919764951,76.53607748667778
912,913,Unsatisfactory,132,33.733236482325246,59.9023068298276,38.36445668784715
913,914,Under Review,0,0.0,0.0,0.0
914,915,Satisfactory,35,3.3923631888971513,16.297538550674577,15.310098260428271
915,916,Unsatisfactory,179,17.715238465489264,59.993838595207016,101.29092293930371
916,917,Under Review,0,0.0,0.0,0.0
917,918,Unsatisfactory,182,71.68362732736318,34.824317734124904,75.49205493851191
918,919,Satisfactory,70,15.81405202239301,8.45644569977616,45.729502277830825
919,920,Under Review,0,0.0,0.0,0.0
920,921,Unsatisfactory,198,127.602781446968,51.29960355313293,19.09761499989907
921,922,Unsatisfactory,159,73.2675938291483,9.62770391881677,76.10470225203494
922,923,Under Review,0,0.0,0.0,0.0
923,924,Unsatisfactory,154,27.662940671104053,72.86449111603817,53.47256821285779
924,925,Satisfactory,17,5.508764113105968,7.956053289892889,3.5351825970011443
925,926,Satisfactory,83,38.97604329216583,11.826347031857207,32.197609675976956
926,927,Unsatisfactory,179,82.8071691752743,75.60507346723806,20.587757357487664
927,928,Satisfactory,43,11.540212816121631,9.435090288344329,22.02469689553404
928,929,Under Review,0,0.0,0.0,0.0
929,930,Satisfactory,36,13.461407276912896,18.566581806489584,3.972010916597523
930,931,Under Review,0,0.0,0.0,0.0
931,932,Satisfactory,28,2.9609320473713914,11.50756112537642,13.531506827252189
932,933,Unsatisfactory,192,74.58191255775415,21.735612828344586,95.68247461390126
933,934,Satisfactory,20,9.088111953450666,2.1811397031490425,8.730748343400293
934,935,Unsatisfactory,152,5.116825752378092,76.88435497071436,69.99881927690755
935,936,Satisfactory,84,12.995539311056032,40.7618170762127,30.242643612731264
936,937,Satisfactory,65,20.4903282004994,21.75984546855489,22.74982633094571
937,938,Unsatisfactory,176,103.8158265473346,18.28323273043969,53.90094072222572
938,939,Unsatisfactory,166,100.1776907158864,43.649389962175924,22.17291932193767
939,940,Under Review,0,0.0,0.0,0.0
940,941,Under Review,0,0.0,0.0,0.0
941,942,Unsatisfactory,198,46.81433058890169,104.5822620658577,46.60340734524061
942,943,Unsatisfactory,143,62.82206874162235,57.763265536977165,22.414665721400468
943,944,Unsatisfactory,133,36.60457866771999,21.906181797940288,74.48923953433972
944,945,Under Review,0,0.0,0.0,0.0
945,946,Unsatisfactory,154,71.57071166134087,78.85899215561798,3.5702961830411497
946,947,Satisfactory,28,14.023736465387634,3.0696963237195867,10.906567210892781
947,948,Unsatisfactory,153,35.16827794874607,56.33434825843415,61.49737379281979
948,949,Under Review,0,0.0,0.0,0.0
949,950,Unsatisfactory,149,20.04456081505028,42.72595727051895,86.22948191443078
950,951,Under Review,0,0.0,0.0,0.0
951,952,Unsatisfactory,100,53.35940536942127,45.325833949803204,1.3147606807755352
952,953,Unsatisfactory,105,62.84531709573895,26.196738302604523,15.95794460165651
953,954,Unsatisfactory,175,94.2961162387695,23.119389704371784,57.58449405685872
954,955,Unsatisfactory,113,20.117828148786632,52.888448663649086,39.993723187564264
955,956,Under Review,0,0.0,0.0,0.0
956,957,Unsatisfactory,124,77.53060585600916,38.97123610779331,7.498158036197548
957,958,Satisfactory,10,3.229640493181982,5.559683131395182,1.210676375422836
958,959,Satisfactory,64,35.18966030535778,21.479029903230604,7.331309791411615
959,960,Under Review,0,0.0,0.0,0.0
960,961,Under Review,0,0.0,0.0,0.0
961,962,Satisfactory,25,9.051613641662861,2.897043542447421,13.051342815889717
962,963,Satisfactory,48,2.084257467503335,26.47099994477395,19.444742587722715
963,964,Satisfactory,19,13.680958320197036,0.30828532877757536,5.01075635102539
964,965,Satisfactory,86,23.61378807260216,26.341673228639344,36.044538698758494
965,966,Satisfactory,17,5.062865840991728,5.088862512624068,6.8482716463842035
966,967,Satisfactory,90,24.717919695876557,32.88834956200515,32.3937307421183
967,968,Satisfactory,46,19.22035365638577,20.238892581321643,6.5407537622925815
968,969,Under Review,0,0.0,0.0,0.0
969,970,Unsatisfactory,170,142.42652128892954,2.364328686253176,25.209150024817284
970,971,Unsatisfactory,190,61.908655160752474,92.51900098035196,35.57234385889557
971,972,Unsatisfactory,194,66.29241204482028,73.84523046096766,53.862357494212056
972,973,Under Review,0,0.0,0.0,0.0
973,974,Satisfactory,80,29.594885352848973,26.42365562533026,23.98145902182077
974,975,Under Review,0,0.0,0.0,0.0
975,976,Under Review,0,0.0,0.0,0.0
976,977,Under Review,0,0.0,0.0,0.0
977,978,Unsatisfactory,154,46.658736008386875,27.236476876066327,80.10478711554681
978,979,Unsatisfactory,155,71.26304390818214,37.641381766291914,46.09557432552594
979,980,Unsatisfactory,170,78.80408590398864,75.68457821559,15.511335880421358
980,981,Under Review,0,0.0,0.0,0.0
981,982,Satisfactory,18,6.836557311193425,0.9679752391186315,10.195467449687943
982,983,Satisfactory,88,31.090528270861228,24.67347033557614,32.23600139356263
983,984,Under Review,0,0.0,0.0,0.0
984,985,Satisfactory,44,18.057031946272012,22.58998997590195,3.352978077826033
985,986,Unsatisfactory,155,49.27604509131345,72.48006948768119,33.243885421005366
986,987,Unsatisfactory,100,40.60940624297798,33.4356715537278,25.954922203294224
987,988,Satisfactory,70,7.798172781427546,33.920741373696835,28.281085844875612
988,989,Under Review,0,0.0,0.0,0.0
989,990,Satisfactory,88,16.45977896149016,41.58979678221129,29.950424256298554
990,991,Under Review,0,0.0,0.0,0.0
991,992,Unsatisfactory,109,39.340499289670404,42.7342821014908,26.925218608838776
992,993,Unsatisfactory,178,73.91527542726404,78.69317704354009,25.391547529195872
993,994,Unsatisfactory,172,18.74483369028343,78.34099454350914,74.91417176620743
994,995,Unsatisfactory,165,96.3404950754859,59.25930710224265,9.400197822271432
995,996,Under Review,0,0.0,0.0,0.0
996,997,Satisfactory,28,11.804874313717717,5.3038291352258025,10.891296551056481
997,998,Unsatisfactory,188,78.42206954318469,12.33274569118715,97.24518476562817
998,999,Under Review,0,0.0,0.0,0.0
